Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
b'H',182.0,526.0,20.0,54.0,15.7333333333333,b'Tue',b'F'
b'H',186.0,29.0,20.0,0.0,15.1,b'Thu',b'VF'
b'H',178.0,529.0,20.0,73.0,16.7333333333333,b'Fri',b'F'
b'H',20.0,44.0,20.0,0.0,16.6166666666667,b'Thu',b'VF'
b'H',20.0,50.0,20.0,0.0,14.1833333333333,b'Fri',b'VF'
b'H',20.0,55.0,20.0,0.0,11.55,b'Mon',b'VF'
b'H',192.0,341.0,20.0,1.0,10.5,b'Mon',b'VF'
b'H',185.0,350.0,20.0,94.0,11.1833333333333,b'Mon',b'M'
b'H',202.0,35.0,20.0,4.0,11.5666666666667,b'Mon',b'VF'
b'H',198.0,19.0,40.0,2.0,10.2166666666667,b'Thu',b'VF'
b'H',203.0,598.0,20.0,0.0,17.7333333333333,b'Mon',b'F'
b'H',207.0,602.0,20.0,0.0,17.4666666666667,b'Mon',b'F'
b'H',212.0,631.0,20.0,0.0,15.5333333333333,b'Tue',b'L'
b'H',223.0,598.0,20.0,0.0,15.6666666666667,b'Tue',b'M'
b'H',226.0,604.0,20.0,0.0,15.65,b'Tue',b'M'
b'H',225.0,613.0,20.0,0.0,10.5666666666667,b'Tue',b'L'
b'H',221.0,644.0,20.0,0.0,15.4666666666667,b'Tue',b'L'
b'H',222.0,651.0,20.0,0.0,15.4666666666667,b'Tue',b'L'
b'H',219.0,654.0,20.0,0.0,18.8,b'Mon',b'L'
b'H',221.0,377.0,40.0,0.0,8.38333333333333,b'Fri',b'F'
b'H',227.0,540.0,20.0,0.0,11.8,b'Tue',b'M'
b'H',224.0,537.0,20.0,0.0,15.3,b'Tue',b'M'
b'H',225.0,537.0,20.0,0.0,11.8333333333333,b'Tue',b'M'
b'H',225.0,542.0,20.0,0.0,15.3,b'Tue',b'M'
b'H',230.0,543.0,20.0,0.0,18.6,b'Mon',b'L'
b'H',225.0,616.0,20.0,0.0,10.5666666666667,b'Tue',b'L'
b'H',217.0,625.0,20.0,0.0,15.7166666666667,b'Tue',b'L'
b'H',224.0,626.0,20.0,0.0,15.75,b'Tue',b'L'
b'H',219.0,646.0,20.0,28.0,18.1833333333333,b'Fri',b'F'
b'H',223.0,658.0,20.0,0.0,9.78333333333333,b'Mon',b'F'
b'H',236.0,646.0,20.0,14.0,16.6333333333333,b'Fri',b'F'
b'H',225.0,659.0,20.0,0.0,14.1833333333333,b'Tue',b'F'
b'H',221.0,659.0,20.0,0.0,11.2166666666667,b'Fri',b'F'
b'H',236.0,672.0,20.0,0.0,13.8333333333333,b'Tue',b'F'
b'H',221.0,676.0,20.0,10.0,13.3,b'Fri',b'M'
b'H',231.0,529.0,200.0,0.0,21.7666666666667,b'Fri',b'L'
b'H',229.0,671.0,20.0,69.0,11.1166666666667,b'Wed',b'F'
b'H',28.0,62.0,20.0,0.0,9.95,b'Thu',b'VF'
b'H',234.0,683.0,20.0,0.0,15.0,b'Tue',b'F'
b'H',242.0,382.0,20.0,138.0,10.4833333333333,b'Fri',b'F'
b'H',230.0,409.0,20.0,122.0,15.8166666666667,b'Fri',b'M'
b'H',240.0,631.0,10.0,1.0,17.6833333333333,b'Fri',b'F'
b'H',234.0,634.0,20.0,186.0,16.3,b'Fri',b'M'
b'H',238.0,631.0,20.0,0.0,8.41666666666667,b'Mon',b'L'
b'H',240.0,633.0,20.0,0.0,8.7,b'Mon',b'L'
b'H',244.0,660.0,20.0,0.0,11.3166666666667,b'Fri',b'F'
b'H',233.0,99.0,20.0,0.0,11.3833333333333,b'Fri',b'VF'
b'H',245.0,691.0,20.0,51.0,14.8833333333333,b'Tue',b'F'
b'H',2411.0,415.0,20.0,1.0,11.25,b'Thu',b'F'
b'H',249.0,691.0,20.0,0.0,12.5,b'Fri',b'F'
b'H',253.0,695.0,20.0,2.0,17.15,b'Wed',b'F'
b'H',254.0,709.0,20.0,17.0,11.6166666666667,b'Mon',b'F'
b'H',2514.0,127.0,20.0,0.0,18.6666666666667,b'Mon',b'M'
b'H',21.0,58.0,20.0,0.0,16.3,b'Fri',b'VF'
b'H',29.0,62.0,20.0,0.0,16.45,b'Wed',b'VF'
b'H',31.0,67.0,20.0,0.0,10.2333333333333,b'Fri',b'VF'
b'H',20.0,73.0,20.0,0.0,16.1166666666667,b'Fri',b'VF'
b'H',29.0,70.0,20.0,0.0,17.2333333333333,b'Tue',b'VF'
b'H',22.0,68.0,20.0,0.0,9.25,b'Wed',b'VF'
b'H',22.0,78.0,20.0,0.0,9.91666666666667,b'Fri',b'VF'
b'H',278.0,790.0,20.0,2.0,11.5833333333333,b'Wed',b'F'
b'H',276.0,786.0,20.0,2.0,11.5333333333333,b'Wed',b'F'
b'H',274.0,787.0,20.0,6.0,16.8,b'Tue',b'F'
b'H',277.0,796.0,20.0,8.0,9.45,b'Wed',b'F'
b'H',2728.0,386.0,20.0,1.0,0.0166666666666667,b'Thu',b'F'
b'H',280.0,787.0,20.0,0.0,14.65,b'Wed',b'F'
b'H',279.0,790.0,20.0,1.0,12.15,b'Wed',b'F'
b'H',269.0,781.0,20.0,9.0,14.0,b'Wed',b'F'
b'H',277.0,799.0,20.0,0.0,17.0666666666667,b'Tue',b'F'
b'H',33.0,75.0,20.0,0.0,10.45,b'Wed',b'VF'
b'H',28.0,80.0,20.0,0.0,13.9333333333333,b'Wed',b'VF'
b'H',24.0,79.0,20.0,0.0,10.1666666666667,b'Wed',b'VF'
b'H',286.0,526.0,200.0,0.0,20.5666666666667,b'Wed',b'L'
b'H',286.0,818.0,20.0,10.0,11.1,b'Wed',b'F'
b'H',288.0,533.0,200.0,0.0,21.8666666666667,b'Fri',b'L'
b'H',35.0,88.0,20.0,0.0,16.4,b'Fri',b'VF'
b'H',294.0,864.0,20.0,0.0,16.4,b'Wed',b'F'
b'H',304.0,866.0,20.0,0.0,16.3333333333333,b'Wed',b'M'
b'H',26.0,88.0,20.0,0.0,11.7,b'Thu',b'VF'
b'H',36.0,90.0,20.0,0.0,15.35,b'Thu',b'VF'
b'H',32.0,85.0,20.0,0.0,14.6,b'Thu',b'VF'
b'H',301.0,866.0,20.0,0.0,16.85,b'Fri',b'L'
b'H',306.0,879.0,20.0,2233.0,16.8666666666667,b'Fri',b'L'
b'H',311.0,897.0,20.0,1038.0,14.9166666666667,b'Fri',b'M'
b'H',303.0,900.0,20.0,111.0,14.5833333333333,b'Fri',b'F'
b'H',3141.0,5297.0,20.0,132.0,17.7833333333333,b'Wed',b'L'
b'H',318.0,532.0,20.0,0.0,13.35,b'Mon',b'F'
b'H',39.0,76.0,100.0,0.0,16.25,b'Tue',b'M'
b'H',30.0,79.0,100.0,0.0,10.1,b'Thu',b'M'
b'H',33.0,83.0,100.0,0.0,8.96666666666667,b'Thu',b'M'
b'H',38.0,91.0,100.0,0.0,10.9333333333333,b'Tue',b'M'
b'H',37.0,87.0,100.0,0.0,15.85,b'Thu',b'M'
b'H',30.0,83.0,100.0,0.0,10.9,b'Tue',b'M'
b'H',28.0,89.0,100.0,0.0,15.9166666666667,b'Thu',b'M'
b'H',38.0,94.0,100.0,0.0,10.3833333333333,b'Thu',b'M'
b'H',39.0,85.0,100.0,0.0,10.0,b'Fri',b'M'
b'H',26.0,88.0,20.0,0.0,14.0166666666667,b'Thu',b'VF'
b'H',32.0,88.0,20.0,0.0,13.4,b'Thu',b'VF'
b'H',28.0,93.0,20.0,0.0,15.6333333333333,b'Thu',b'VF'
b'H',37.0,90.0,100.0,0.0,10.6,b'Thu',b'M'
b'H',24.0,97.0,100.0,0.0,17.8,b'Tue',b'M'
b'H',29.0,91.0,20.0,0.0,11.9833333333333,b'Thu',b'VF'
b'H',327.0,105.0,20.0,12.0,13.8166666666667,b'Mon',b'VF'
b'H',331.0,104.0,20.0,1.0,11.45,b'Thu',b'VF'
b'H',29.0,81.0,20.0,0.0,12.4666666666667,b'Wed',b'F'
b'H',38.0,79.0,20.0,0.0,12.8,b'Wed',b'F'
b'H',25.0,85.0,100.0,0.0,15.8166666666667,b'Mon',b'M'
b'H',25.0,90.0,100.0,0.0,15.9,b'Mon',b'M'
b'H',28.0,90.0,100.0,0.0,16.2166666666667,b'Mon',b'M'
b'H',38.0,94.0,100.0,0.0,16.1166666666667,b'Mon',b'M'
b'H',327.0,899.0,20.0,141.0,15.2166666666667,b'Fri',b'F'
b'H',27.0,82.0,20.0,0.0,13.9,b'Thu',b'VF'
b'H',35.0,92.0,20.0,0.0,11.85,b'Thu',b'VF'
b'H',3677.0,438.0,20.0,0.0,12.6833333333333,b'Wed',b'L'
b'H',3677.0,434.0,20.0,0.0,6.13333333333333,b'Mon',b'L'
b'H',3676.0,432.0,20.0,0.0,9.35,b'Tue',b'L'
b'H',3691.0,180.0,20.0,0.0,16.25,b'Fri',b'M'
b'H',369.0,780.0,50.0,0.0,13.15,b'Fri',b'L'
b'H',3739.0,193.0,20.0,127.0,14.7333333333333,b'Wed',b'F'
b'H',3758.0,153.0,20.0,0.0,13.7333333333333,b'Thu',b'M'
b'H',3749.0,150.0,20.0,0.0,9.5,b'Tue',b'M'
b'H',3770.0,301.0,20.0,0.0,9.5,b'Tue',b'L'
b'H',3783.0,61.0,20.0,0.0,8.85,b'Tue',b'M'
b'H',3768.0,55.0,20.0,0.0,9.7,b'Tue',b'M'
b'H',3779.0,59.0,20.0,0.0,6.25,b'Thu',b'M'
b'H',3768.0,695.0,20.0,0.0,12.55,b'Thu',b'L'
b'H',3772.0,702.0,20.0,0.0,10.6166666666667,b'Tue',b'L'
b'H',3768.0,1115.0,20.0,0.0,12.2666666666667,b'Tue',b'L'
b'H',3778.0,187.0,20.0,0.0,13.0166666666667,b'Thu',b'M'
b'H',3782.0,187.0,20.0,0.0,9.21666666666667,b'Tue',b'M'
b'H',3775.0,194.0,20.0,0.0,10.5166666666667,b'Thu',b'M'
b'H',3779.0,19.0,20.0,0.0,8.85,b'Tue',b'M'
b'H',3778.0,20.0,20.0,0.0,6.26666666666667,b'Thu',b'M'
b'H',3774.0,295.0,20.0,0.0,11.4833333333333,b'Thu',b'L'
b'H',3784.0,30.0,20.0,0.0,12.1833333333333,b'Thu',b'M'
b'H',3774.0,29.0,20.0,0.0,8.98333333333333,b'Tue',b'M'
b'H',3773.0,381.0,20.0,0.0,10.0166666666667,b'Fri',b'L'
b'H',3773.0,55.0,20.0,0.0,9.58333333333333,b'Thu',b'M'
b'H',3780.0,62.0,20.0,0.0,8.91666666666667,b'Tue',b'M'
b'H',3777.0,57.0,20.0,0.0,9.85,b'Thu',b'M'
b'H',3783.0,1105.0,20.0,0.0,10.1833333333333,b'Fri',b'L'
b'H',3777.0,194.0,20.0,0.0,9.28333333333333,b'Tue',b'M'
b'H',386.0,379.0,20.0,0.0,13.05,b'Mon',b'F'
b'H',47.0,88.0,20.0,0.0,13.8833333333333,b'Tue',b'VF'
b'H',33.0,104.0,20.0,0.0,10.6166666666667,b'Tue',b'F'
b'H',397.0,93.0,20.0,0.0,10.1833333333333,b'Thu',b'VF'
b'H',400.0,359.0,20.0,354.0,12.0166666666667,b'Thu',b'F'
b'H',410.0,928.0,20.0,20.0,9.05,b'Tue',b'F'
b'H',408.0,103.0,20.0,1.0,10.55,b'Thu',b'VF'
b'H',404.0,66.0,20.0,3.0,12.7333333333333,b'Thu',b'M'
b'H',411.0,65.0,20.0,3.0,14.5,b'Thu',b'M'
b'H',421.0,1248.0,20.0,0.0,15.4666666666667,b'Fri',b'L'
b'H',432.0,31.0,20.0,0.0,16.6833333333333,b'Mon',b'F'
b'H',444.0,1292.0,20.0,3120.0,13.5333333333333,b'Mon',b'M'
b'H',38.0,124.0,20.0,0.0,15.5,b'Tue',b'F'
b'H',48.0,121.0,20.0,0.0,11.4833333333333,b'Tue',b'F'
b'H',51.0,130.0,20.0,0.0,14.2666666666667,b'Tue',b'F'
b'H',50.0,124.0,20.0,0.0,14.0,b'Tue',b'F'
b'H',51.0,127.0,20.0,0.0,14.2666666666667,b'Wed',b'F'
b'H',437.0,115.0,20.0,0.0,11.65,b'Mon',b'F'
b'H',439.0,682.0,20.0,349.0,12.0333333333333,b'Mon',b'M'
b'H',39.0,120.0,20.0,0.0,11.9833333333333,b'Thu',b'F'
b'H',4510.0,163.0,20.0,103.0,16.6333333333333,b'Wed',b'F'
b'H',456.0,682.0,20.0,0.0,15.5333333333333,b'Tue',b'L'
b'H',456.0,686.0,20.0,0.0,15.8666666666667,b'Tue',b'L'
b'H',450.0,694.0,20.0,0.0,14.8166666666667,b'Tue',b'L'
b'H',450.0,696.0,20.0,0.0,15.45,b'Tue',b'L'
b'H',454.0,701.0,20.0,0.0,15.2833333333333,b'Tue',b'L'
b'H',463.0,454.0,20.0,35.0,12.1666666666667,b'Thu',b'M'
b'H',469.0,443.0,20.0,1.0,15.6833333333333,b'Wed',b'F'
b'H',465.0,533.0,20.0,0.0,16.35,b'Mon',b'F'
b'H',472.0,573.0,20.0,0.0,14.25,b'Wed',b'F'
b'H',472.0,573.0,20.0,156.0,14.3166666666667,b'Wed',b'F'
b'H',465.0,98.0,20.0,112.0,15.5833333333333,b'Mon',b'F'
b'H',41.0,127.0,20.0,0.0,10.65,b'Fri',b'F'
b'H',49.0,130.0,20.0,0.0,17.45,b'Fri',b'F'
b'H',42.0,131.0,20.0,0.0,12.0,b'Fri',b'F'
b'H',49.0,136.0,20.0,0.0,17.8666666666667,b'Fri',b'F'
b'H',54.0,135.0,20.0,0.0,12.25,b'Fri',b'F'
b'H',43.0,139.0,20.0,0.0,17.4333333333333,b'Fri',b'F'
b'H',480.0,1350.0,20.0,0.0,11.8666666666667,b'Tue',b'M'
b'H',480.0,400.0,20.0,0.0,9.75,b'Mon',b'F'
b'H',487.0,393.0,20.0,99.0,13.6,b'Thu',b'F'
b'H',494.0,436.0,20.0,7.0,13.9166666666667,b'Tue',b'F'
b'H',44.0,129.0,20.0,0.0,16.3833333333333,b'Fri',b'F'
b'H',54.0,129.0,20.0,0.0,10.1,b'Fri',b'F'
b'H',56.0,132.0,20.0,0.0,10.3166666666667,b'Fri',b'F'
b'H',46.0,141.0,20.0,0.0,16.1833333333333,b'Fri',b'F'
b'H',53.0,148.0,20.0,0.0,16.6333333333333,b'Fri',b'F'
b'H',48.0,150.0,20.0,0.0,17.2833333333333,b'Tue',b'F'
b'H',55.0,154.0,20.0,0.0,9.98333333333333,b'Fri',b'F'
b'H',53.0,151.0,20.0,0.0,10.7833333333333,b'Wed',b'F'
b'H',527.0,751.0,20.0,12.0,22.2333333333333,b'Mon',b'F'
b'H',530.0,740.0,20.0,0.0,18.3166666666667,b'Thu',b'F'
b'H',539.0,353.0,20.0,0.0,11.9,b'Sun',b'F'
b'H',531.0,438.0,20.0,0.0,10.6166666666667,b'Wed',b'F'
b'H',536.0,434.0,20.0,0.0,11.5,b'Wed',b'F'
b'H',540.0,576.0,20.0,11.0,13.9,b'Tue',b'F'
b'H',537.0,740.0,20.0,7.0,7.71666666666667,b'Fri',b'F'
b'H',535.0,741.0,20.0,0.0,12.5333333333333,b'Wed',b'F'
b'H',537.0,898.0,20.0,18.0,10.2,b'Fri',b'F'
b'H',543.0,904.0,20.0,9.0,14.85,b'Thu',b'F'
b'H',540.0,206.0,20.0,0.0,15.65,b'Wed',b'VF'
b'H',48.0,154.0,20.0,0.0,14.55,b'Wed',b'F'
b'H',52.0,156.0,20.0,0.0,14.9166666666667,b'Wed',b'F'
b'H',59.0,161.0,20.0,0.0,14.9333333333333,b'Wed',b'M'
b'H',62.0,164.0,20.0,0.0,10.9,b'Thu',b'M'
b'H',559.0,464.0,20.0,10.0,13.55,b'Mon',b'F'
b'H',556.0,469.0,20.0,0.0,14.7166666666667,b'Mon',b'F'
b'H',569.0,467.0,20.0,0.0,15.35,b'Mon',b'F'
b'H',557.0,467.0,20.0,0.0,14.1333333333333,b'Mon',b'F'
b'H',61.0,15.0,20.0,0.0,6.71666666666667,b'Mon',b'VF'
b'H',589.0,646.0,20.0,16.0,15.2666666666667,b'Mon',b'F'
b'H',601.0,443.0,20.0,3.0,17.55,b'Mon',b'F'
b'H',597.0,78.0,20.0,0.0,13.05,b'Fri',b'VF'
b'H',596.0,150.0,20.0,0.0,15.0833333333333,b'Fri',b'VF'
b'H',54.0,174.0,20.0,0.0,9.38333333333333,b'Wed',b'F'
b'H',70.0,182.0,20.0,0.0,15.5333333333333,b'Thu',b'M'
b'H',65.0,95.0,20.0,0.0,10.8833333333333,b'Thu',b'F'
b'H',64.0,195.0,20.0,0.0,10.1666666666667,b'Mon',b'F'
b'H',63.0,195.0,20.0,0.0,9.83333333333333,b'Mon',b'F'
b'H',61.0,195.0,20.0,0.0,11.2333333333333,b'Thu',b'M'
b'H',62.0,193.0,20.0,0.0,10.0833333333333,b'Wed',b'F'
b'H',73.0,198.0,20.0,0.0,14.0,b'Wed',b'M'
b'H',70.0,197.0,20.0,0.0,14.0166666666667,b'Wed',b'M'
b'H',697.0,179.0,20.0,0.0,15.8,b'Wed',b'M'
b'H',20.0,10.0,20.0,0.0,17.2333333333333,b'Thu',b'F'
b'H',78.0,214.0,20.0,0.0,20.7166666666667,b'Tue',b'F'
b'H',732.0,771.0,20.0,0.0,8.9,b'Fri',b'F'
b'H',71.0,31.0,20.0,0.0,17.4166666666667,b'Thu',b'VF'
b'H',80.0,190.0,20.0,0.0,16.8333333333333,b'Wed',b'F'
b'H',77.0,201.0,20.0,0.0,15.9,b'Wed',b'F'
b'H',78.0,196.0,20.0,0.0,16.5166666666667,b'Wed',b'F'
b'H',69.0,209.0,20.0,0.0,21.2166666666667,b'Wed',b'F'
b'H',71.0,194.0,50.0,0.0,13.3166666666667,b'Thu',b'M'
b'H',784.0,99.0,20.0,0.0,21.8333333333333,b'Tue',b'F'
b'H',781.0,2342.0,20.0,0.0,14.1666666666667,b'Fri',b'M'
b'H',776.0,2346.0,20.0,5.0,18.1333333333333,b'Wed',b'M'
b'H',788.0,2347.0,20.0,104.0,14.6,b'Fri',b'M'
b'H',790.0,2345.0,20.0,231.0,14.2333333333333,b'Fri',b'M'
b'H',778.0,2351.0,20.0,5.0,14.55,b'Fri',b'M'
b'H',78.0,239.0,20.0,0.0,10.9,b'Tue',b'M'
b'H',75.0,79.0,20.0,0.0,13.7833333333333,b'Tue',b'VF'
b'H',89.0,235.0,20.0,0.0,13.3666666666667,b'Tue',b'F'
b'H',76.0,233.0,20.0,0.0,14.0166666666667,b'Tue',b'F'
b'H',881.0,1336.0,20.0,0.0,17.05,b'Fri',b'M'
b'H',889.0,61.0,20.0,3134.0,17.5,b'Tue',b'F'
b'H',894.0,611.0,20.0,3276.0,17.6,b'Tue',b'M'
b'H',890.0,814.0,20.0,3494.0,17.7,b'Tue',b'M'
b'H',887.0,165.0,20.0,3494.0,17.7,b'Tue',b'M'
b'H',85.0,237.0,20.0,0.0,22.4833333333333,b'Mon',b'M'
b'H',20.0,15.0,20.0,0.0,11.2166666666667,b'Tue',b'VF'
b'H',20.0,20.0,20.0,0.0,13.2166666666667,b'Tue',b'VF'
b'H',20.0,25.0,20.0,0.0,13.7666666666667,b'Tue',b'VF'
b'H',100.0,244.0,20.0,0.0,10.55,b'Tue',b'M'
b'H',96.0,292.0,20.0,0.0,22.4833333333333,b'Tue',b'M'
b'I',997.0,3579.0,20.0,0.0,13.9666666666667,b'Tue',b'VF'
b'I',98.0,2700.0,20.0,0.0,10.1166666666667,b'Fri',b'VF'
b'I',97.0,2701.0,20.0,0.0,16.2,b'Wed',b'VF'
b'I',93.0,2774.0,20.0,0.0,10.3666666666667,b'Fri',b'VF'
b'I',107.0,2851.0,20.0,0.0,16.5333333333333,b'Wed',b'VF'
b'I',95.0,3523.0,20.0,0.0,13.8166666666667,b'Tue',b'VF'
b'I',101.0,3674.0,20.0,0.0,16.45,b'Fri',b'VF'
b'I',98.0,4073.0,20.0,0.0,16.7333333333333,b'Fri',b'VF'
b'I',104.0,4545.0,20.0,0.0,16.1833333333333,b'Fri',b'VF'
b'I',101.0,8147.0,20.0,0.0,8.36666666666667,b'Thu',b'VF'
b'I',107.0,8229.0,20.0,0.0,15.25,b'Mon',b'VF'
b'I',108.0,8254.0,10.0,0.0,13.6,b'Thu',b'VF'
b'I',105.0,10924.0,20.0,0.0,9.46666666666667,b'Fri',b'VF'
b'I',102.0,1171.0,20.0,0.0,18.5333333333333,b'Thu',b'VF'
b'I',104.0,13201.0,20.0,0.0,13.5333333333333,b'Thu',b'VF'
b'I',99.0,13420.0,20.0,0.0,12.65,b'Thu',b'VF'
b'I',99.0,13652.0,20.0,0.0,8.85,b'Fri',b'VF'
b'I',94.0,2527.0,10.0,0.0,15.1166666666667,b'Tue',b'VF'
b'I',99.0,8899.0,20.0,0.0,16.3666666666667,b'Thu',b'VF'
b'I',99.0,9001.0,20.0,0.0,16.75,b'Thu',b'VF'
b'I',110.0,3077.0,20.0,0.0,21.5166666666667,b'Wed',b'VF'
b'I',106.0,3073.0,20.0,0.0,19.8333333333333,b'Wed',b'VF'
b'I',101.0,36021.0,20.0,0.0,10.3666666666667,b'Wed',b'F'
b'I',106.0,6799.0,20.0,0.0,17.15,b'Tue',b'VF'
b'I',112.0,100.0,20.0,0.0,15.4,b'Wed',b'VF'
b'I',113.0,1402.0,20.0,0.0,14.4166666666667,b'Wed',b'VF'
b'I',109.0,4095.0,20.0,0.0,12.4666666666667,b'Mon',b'VF'
b'I',118.0,7049.0,20.0,0.0,13.2166666666667,b'Mon',b'VF'
b'I',1222.0,2195.0,20.0,0.0,14.9333333333333,b'Fri',b'VF'
b'I',131.0,12023.0,20.0,0.0,9.7,b'Fri',b'VF'
b'I',128.0,12045.0,20.0,0.0,8.96666666666667,b'Fri',b'VF'
b'I',128.0,12071.0,20.0,0.0,10.0333333333333,b'Fri',b'VF'
b'I',125.0,12073.0,20.0,0.0,8.96666666666667,b'Fri',b'VF'
b'I',120.0,12098.0,20.0,0.0,9.85,b'Fri',b'VF'
b'I',123.0,3897.0,20.0,0.0,16.7833333333333,b'Fri',b'VF'
b'I',123.0,3926.0,20.0,0.0,16.5,b'Fri',b'VF'
b'I',127.0,6972.0,20.0,0.0,17.4666666666667,b'Tue',b'VF'
b'I',20.0,671.0,10.0,0.0,17.7666666666667,b'Mon',b'VF'
b'I',20.0,79.0,20.0,0.0,14.75,b'Wed',b'VF'
b'I',129.0,2929.0,20.0,0.0,17.3833333333333,b'Thu',b'VF'
b'I',128.0,7751.0,20.0,0.0,16.75,b'Fri',b'VF'
b'I',133.0,1499.0,20.0,0.0,19.4333333333333,b'Thu',b'VF'
b'I',140.0,7874.0,20.0,0.0,10.6333333333333,b'Mon',b'VF'
b'I',129.0,7897.0,20.0,0.0,9.4,b'Mon',b'VF'
b'I',129.0,951.0,20.0,0.0,9.55,b'Mon',b'VF'
b'I',133.0,1348.0,20.0,0.0,9.5,b'Mon',b'VF'
b'I',1371.0,12776.0,20.0,0.0,12.4666666666667,b'Tue',b'VF'
b'I',143.0,3079.0,20.0,0.0,9.48333333333333,b'Mon',b'VF'
b'I',132.0,4498.0,20.0,0.0,10.4333333333333,b'Wed',b'F'
b'I',137.0,174.0,20.0,0.0,9.51666666666667,b'Mon',b'VF'
b'I',138.0,4377.0,20.0,0.0,17.3333333333333,b'Wed',b'VF'
b'I',135.0,4470.0,20.0,0.0,17.65,b'Wed',b'VF'
b'I',147.0,5620.0,20.0,0.0,16.7,b'Thu',b'VF'
b'I',132.0,5674.0,20.0,0.0,15.7333333333333,b'Wed',b'VF'
b'I',147.0,2071.0,20.0,0.0,16.2333333333333,b'Wed',b'VF'
b'I',20.0,870.0,20.0,0.0,14.0833333333333,b'Mon',b'VF'
b'I',14097.0,375.0,20.0,0.0,16.35,b'Wed',b'F'
b'I',142.0,4753.0,20.0,0.0,18.7,b'Tue',b'VF'
b'I',137.0,4829.0,20.0,0.0,16.25,b'Fri',b'VF'
b'I',142.0,12174.0,20.0,0.0,7.95,b'Fri',b'VF'
b'I',149.0,12200.0,20.0,0.0,7.83333333333333,b'Fri',b'VF'
b'I',151.0,2502.0,20.0,0.0,13.7666666666667,b'Wed',b'VF'
b'I',153.0,12228.0,20.0,0.0,12.95,b'Wed',b'VF'
b'I',153.0,1922.0,20.0,0.0,13.2166666666667,b'Wed',b'VF'
b'I',143.0,3278.0,10.0,0.0,10.8,b'Thu',b'VF'
b'I',20.0,2554.0,20.0,0.0,19.0833333333333,b'Mon',b'VF'
b'I',20.0,3326.0,20.0,0.0,18.9166666666667,b'Mon',b'VF'
b'I',20.0,2145.0,20.0,0.0,12.7166666666667,b'Wed',b'VF'
b'I',1496.0,3574.0,20.0,0.0,14.0333333333333,b'Tue',b'VF'
b'I',149.0,2874.0,20.0,0.0,10.0,b'Fri',b'VF'
b'I',146.0,2901.0,20.0,0.0,10.5,b'Fri',b'VF'
b'I',143.0,2947.0,20.0,0.0,16.5833333333333,b'Wed',b'VF'
b'I',147.0,1925.0,20.0,0.0,20.85,b'Mon',b'VF'
b'I',157.0,4920.0,20.0,0.0,17.9166666666667,b'Tue',b'VF'
b'I',162.0,14521.0,20.0,0.0,18.6,b'Thu',b'VF'
b'I',166.0,8970.0,100.0,0.0,13.5833333333333,b'Fri',b'F'
b'I',162.0,9195.0,10.0,0.0,13.5166666666667,b'Fri',b'VF'
b'I',24.0,1073.0,20.0,0.0,16.2333333333333,b'Fri',b'VF'
b'I',1715.0,3496.0,20.0,0.0,11.95,b'Thu',b'VF'
b'I',1725.0,3495.0,20.0,0.0,10.6833333333333,b'Thu',b'VF'
b'I',166.0,9845.0,20.0,0.0,14.45,b'Thu',b'VF'
b'I',168.0,9897.0,20.0,0.0,13.7666666666667,b'Thu',b'VF'
b'I',174.0,9951.0,20.0,0.0,15.8166666666667,b'Thu',b'VF'
b'I',1747.0,12826.0,20.0,0.0,12.5666666666667,b'Tue',b'VF'
b'I',180.0,12273.0,20.0,0.0,15.6833333333333,b'Tue',b'VF'
b'I',179.0,479.0,10.0,0.0,10.6833333333333,b'Wed',b'VF'
b'I',178.0,198.0,20.0,0.0,13.0,b'Thu',b'VF'
b'I',184.0,222.0,20.0,0.0,14.6,b'Thu',b'VF'
b'I',180.0,9304.0,20.0,0.0,16.6833333333333,b'Fri',b'VF'
b'I',188.0,1825.0,20.0,0.0,9.48333333333333,b'Thu',b'VF'
b'I',1927.0,1822.0,20.0,0.0,6.18333333333333,b'Thu',b'VF'
b'I',189.0,2973.0,20.0,0.0,10.5,b'Mon',b'VF'
b'I',194.0,3072.0,20.0,0.0,11.0333333333333,b'Mon',b'VF'
b'I',193.0,1373.0,11.0,0.0,22.3166666666667,b'Wed',b'VF'
b'I',207.0,146.0,40.0,0.0,10.4333333333333,b'Thu',b'VF'
b'I',22.0,2747.0,20.0,0.0,20.1,b'Mon',b'VF'
b'I',20.0,304.0,20.0,0.0,10.9333333333333,b'Wed',b'VF'
b'I',20.0,1604.0,20.0,0.0,17.2333333333333,b'Thu',b'VF'
b'I',20.0,146.0,20.0,0.0,10.85,b'Wed',b'VF'
b'I',20.0,2154.0,20.0,0.0,12.8333333333333,b'Wed',b'VF'
b'I',27.0,2195.0,20.0,0.0,13.05,b'Wed',b'VF'
b'I',20.0,2373.0,20.0,0.0,12.2666666666667,b'Wed',b'VF'
b'I',20.0,2404.0,20.0,0.0,12.6666666666667,b'Wed',b'VF'
b'I',207.0,8248.0,20.0,0.0,17.5166666666667,b'Mon',b'VF'
b'I',214.0,18551.0,20.0,0.0,17.9833333333333,b'Mon',b'VF'
b'I',220.0,18597.0,20.0,0.0,13.45,b'Tue',b'VF'
b'I',224.0,18654.0,20.0,0.0,13.4333333333333,b'Tue',b'VF'
b'I',217.0,23800.0,20.0,0.0,15.2,b'Tue',b'VF'
